board_string,width,height,boxes,is_solvable,dataset_type,shell_hash
"###########
#   ####  #
#   #  #  #
#  $   #  #
# $##$##  #
#  #   #  #
#  ##.##.@#
#     $ .##
#   #   .##
######   ##
###########",11,11,4,0,"hard_negative",17230771142327138797
"###########
#   ####  #
#   #  #  #
#      # .#
# $##$##  #
#  #   #  #
#  ##.##.@#
#     $  ##
#   #  $.##
######   ##
###########",11,11,4,0,"hard_negative",17230771142327138797
"###########
#   ####  #
#   #  #  #
#      #  #
# $## ##  #
#  #   #  #
#  ##.##.@#
#     $ .##
#   # $$.##
######   ##
###########",11,11,4,1,"positive",17230771142327138797
"###########
#@    .# .#
### $# #$ #
###  . #  #
# $$  $# ##
### $#   .#
###   .# ##
# ..   .$##
###$#  # ##
### ## ####
###########",11,11,8,0,"easy_negative",3983459591019138900
"###########
#   ####  #
#   #  #  #
#      #  #
# $## ##  #
#  #   #  #
# $##.##.@#
#     $ .##
#   # $ .##
######   ##
###########",11,11,4,1,"positive",17230771142327138797
"##############
## ###    #  #
# $ #. # $#  #
## ##  ## #  #
##   ##  $.  #
##   ## #$####
###    $  # ##
#   # #. #   #
### ##. $#@###
### # #  # ###
#      ###   #
#.  $$  #    #
# . ###.   . #
##############",14,14,8,0,"easy_negative",7632777706796889010
"###########
#   ####  #
#   #  #  #
# $    #  #
# $## ##  #
#  #   #  #
# $##.##.@#
#     $ .##
#   #   .##
######   ##
###########",11,11,4,0,"hard_negative",17230771142327138797
"###########
#   ####  #
#   #  #  #
#      #  #
# $## ##  #
#  #@  #  #
# $##.##. #
#     $ .##
#   # $ .##
######   ##
###########",11,11,4,1,"positive",17230771142327138797
"##############
# ##..####. ##
#  # @# $$$.##
#  $  # $ $ ##
####$## #### #
# #. ##$#### #
#  .    .   .#
##############",14,8,8,0,"easy_negative",3892137946767830228
"########
#.  ####
# # # ##
#.$$#  #
# $    #
# #  ###
# $@ ###
#..  ###
###$ .##
###   ##
########",8,11,5,1,"positive",2623768181091490679
"########
#.  ####
# # # ##
#.$$#  #
# $    #
#@#  ###
# $  ###
#..  ###
###$ .##
###   ##
########",8,11,5,1,"positive",2623768181091490679
"########
#.  ####
# # # ##
#. $#  #
# $$   #
#@#  ###
# $  ###
#..  ###
###$ .##
###   ##
########",8,11,5,0,"hard_negative",2623768181091490679
"########
#   ####
# # # ##
#.$$#  #
# $    #
#@#  ###
#.$  ###
#..  ###
###$ .##
###   ##
########",8,11,5,1,"positive",2623768181091490679
"###########
## . ## ###
##  .@#  ##
###$.$  $ #
#. .#. ## #
### #.$#  #
### #  ####
# .$ $ $ ##
#   ## $ ##
#   ##   ##
###########",11,11,8,0,"easy_negative",16793981184866733780
"########
###    #
###$.#.#
#. @$ .#
#### $ #
#   $###
#    ###
########",8,8,4,0,"easy_negative",9292507758342374423
"########
#   ####
# # # ##
#.$$#  #
# $    #
#@#  ###
#.$  ###
#.   ###
###* .##
###   ##
########",8,11,5,1,"positive",2623768181091490679
"########
#   ####
# # # ##
#.$$#  #
# $    #
#@#  ###
#.  $###
#.   ###
###* .##
###   ##
########",8,11,5,1,"positive",2623768181091490679
"###########
#### ###..#
# $ .###  #
# $$$  #$ #
## ##$##. #
###  $.#  #
## ## ##  #
#   #@#   #
### .  .# #
### # #   #
###########",11,11,7,0,"easy_negative",13873802744481486323
"##############
#      ##  # #
# ##     #@# #
# ##    ## # #
### $## ##  .#
#. # .#$###  #
#.#####   ## #
#  $    #  $ #
# # $$ ###   #
#   ### #  $ #
##     .  ## #
##   ##   ## #
##.  ##    . #
##############",14,14,7,0,"easy_negative",18251504906143191006
"########
# . ## #
#.  ## #
#   $ .#
##  $. #
###$ ###
##  $###
## #$.##
#     ##
##@#  ##
#  #$ ##
# ##. ##
#  #  ##
########",8,14,6,0,"easy_negative",5518048040875934811
"###########
# ## ##   #
#.## ## # #
#  $   $  #
#  # ##   #
# ## ##$# #
#  #      #
#  $. ##  #
# # $.##  #
#### $##  #
#   # ###.#
#      ##@#
#   #.#  .#
###########",11,14,6,1,"positive",11649875583738226757
"##############
## ####    . #
#.$$ $ ### # #
## #       . #
#   ## ###$.##
# # #   #   ##
######## #  ##
#   ##@  $$  #
# # ##. #  ###
#     .### ###
##############",14,11,6,0,"easy_negative",2270958685057134231
"###########
#.  #######
# # #  .. #
#       $ #
# ##   ## #
# ## #  # #
#  $ $.## #
###$ ### ##
###  ##   #
# @    # ##
#  ##     #
## ## # # #
#######   #
###########",11,14,4,1,"positive",12733257645659237054
"###########
#      #  #
# $  . #$@#
#### $ #  #
#    #  $.#
#  ####   #
#.## #  $ #
#  #  $$###
# ##  . ###
#  ####   #
##.# .#  ##
#  . ### ##
## #  #####
###########",11,14,7,0,"easy_negative",15254592503375485893
"###########
#.  #######
# # #  .. #
#       $ #
# ##   ## #
# ## #  # #
#    $.## #
###$ ### ##
###  ##   #
# @    # ##
#  ##   $ #
## ## # # #
#######   #
###########",11,14,4,0,"hard_negative",12733257645659237054
"###########
#.  #######
# # #  .. #
#         #
# ##   ## #
# ## #$ # #
#  $ $.## #
###$ ### ##
###  ##   #
# @    # ##
#  ##     #
## ## # # #
#######   #
###########",11,14,4,0,"hard_negative",12733257645659237054
"###########
#.  #######
# # #  .. #
# @     $ #
# ##   ## #
# ## #  # #
#  $ $.## #
###$ ### ##
###  ##   #
#      # ##
#  ##     #
## ## # # #
#######   #
###########",11,14,4,1,"positive",12733257645659237054
"###########
#.  #######
# # #  .. #
# @     $ #
# ##   ## #
# ## #  # #
#  $ $ ## #
###$ ### ##
###  ##   #
#      #.##
#  ##     #
## ## # # #
#######   #
###########",11,14,4,0,"hard_negative",12733257645659237054
"###########
#   # #  ##
# #     ###
#  $# #  ##
# #.##    #
# # #   # #
# #  @$   #
#    #    #
# # #####.#
#  $.# ## #
# # $   $ #
# #.$# ##.#
# #.   ## #
###########",11,14,6,1,"positive",12724964766622567848
"###########
#   # #  ##
# #     ###
#  $# #  ##
# #.##    #
# # #   # #
# #  @$   #
#    # .  #
# # #####.#
#  $ # ## #
# # $   $ #
# #.$# ##.#
# #.   ## #
###########",11,14,6,0,"hard_negative",12724964766622567848
"###########
#.  #######
# # #  .. #
# @     $ #
# ##   ## #
# ## #  # #
#  $ $ ## #
###$ ### ##
###  ##   #
#      # ##
#  ##     #
## ## # #.#
#######   #
###########",11,14,4,0,"hard_negative",12733257645659237054
"##############
#      ##### #
####      ## #
## ####  .  .#
##$#   #    ##
#   $# ## #.##
##$#$  #..####
#@     . ## ##
# $ ## # #.$ #
#  .## ## #$##
##$###       #
#   #   #  # #
## ####   ####
##############",14,14,8,0,"easy_negative",13350501986403279823
"########
#  . . #
#### ###
#.$ $###
# #$$ .#
# # ## #
# #@## #
#  ###.#
#  ##  #
# ## $.#
## $$  #
##  $# #
##  .. #
########",8,14,8,0,"easy_negative",13198413077605226219
"###########
#.  #######
# # #  .. #
#     @ $ #
# ##   ## #
# ## #  # #
#  $ $.## #
###$ ### ##
###  ##   #
#      # ##
#  ##     #
## ## # # #
#######   #
###########",11,14,4,1,"positive",12733257645659237054
"###########
#.  #######
# # #  .. #
#     @ $ #
# ##  $## #
# ## #  # #
#    $.## #
###$ ### ##
###  ##   #
#      # ##
#  ##     #
## ## # # #
#######   #
###########",11,14,4,0,"hard_negative",12733257645659237054
"##############
# . ## ####  #
##   #.@$.#  #
###$##$  .#  #
## .$ . # $ .#
##  ##$###$  #
##  ##  #    #
##############",14,8,7,0,"easy_negative",8085610490555302205
"###########
#   #######
# # #  .. #
#     @ $ #
# ##   ## #
# ## #  # #
#  $ $.## #
###$ ### ##
###  ##   #
#  .   # ##
#  ##     #
## ## # # #
#######   #
###########",11,14,4,1,"positive",12733257645659237054
"##############
### ## # #   #
### #  ..  # #
# $ $  # #   #
#   ##.$$$@  #
# ###  .# ####
# #####$ $# ##
#   ###  .   #
## .   #   # #
####   ### . #
##############",14,11,7,0,"easy_negative",5030559627733486993
"###########
#   #######
# # #  .. #
#     @ $ #
# ##   ## #
# ## #  # #
#  $ $ ## #
###$ ### ##
###  ##   #
#  .   # ##
#  ##    .#
## ## # # #
#######   #
###########",11,14,4,0,"hard_negative",12733257645659237054
"###########
#   #######
# # #  ...#
#     @ $ #
# ##   ## #
# ## #  # #
#  $ $ ## #
###$ ### ##
###  ##   #
#  .   # ##
#  ##     #
## ## # # #
#######   #
###########",11,14,4,1,"positive",12733257645659237054
"##############
####         #
## # # ##  ###
#  # . ## .###
#. ## ## $## #
#  #.  #$ #  #
#  ## ##$@   #
#    ##   #  #
##  $ # # ## #
###       #  #
##############",14,11,4,0,"easy_negative",16276070221833039312
"###########
# ## ##   #
#.## ## # #
#  $   $  #
#  # ##   #
# ## ##$# #
#  #      #
#  $..##  #
# # $.##  #
#### $##  #
#   # ###.#
#      ##@#
#   #.#   #
###########",11,14,6,1,"positive",11649875583738226757
"###########
## #  .####
#    ## # #
## # ##   #
#.##   #$ #
# ##  ##$ #
# $  ###  #
#  # $ ## #
#. #   ## #
#  ####   #
## $ ## . #
##   ## ###
##.@    ###
###########",11,14,5,0,"easy_negative",18021400210337167101
"###########
#   # #  ##
# #     ###
#  $# #  ##
# #.##    #
# # #   # #
# #  @$ $ #
#    #    #
# # #####.#
#   .# ## #
# # $   $ #
# #.$# ##.#
# #.   ## #
###########",11,14,6,1,"positive",12724964766622567848
"###########
## #### ###
# $ . # .##
##.# ##@. #
## ##. #$##
#   ## .$ #
## ##  # ##
# $ #$#  ##
#  $ $  ###
##### # .##
###########",11,11,7,0,"easy_negative",14768695908640808342
"###########
#   # #  ##
# #     ###
#  $# #  ##
#@#.##    #
# # #   # #
# #   $ $ #
#    #    #
# # #####.#
#   .# ## #
# # $   $ #
# #.$# ##.#
# #.   ## #
###########",11,14,6,1,"positive",12724964766622567848
"###########
### . ##  #
###$ ####@#
#     ##  #
#  $ $  . #
#  #. #.# #
#### ##.$ #
#  .###   #
#  $  $$  #
#   .  ####
###########",11,11,7,0,"easy_negative",4260744566152707870
"###########
#   # #  ##
# #     ###
#  $# #  ##
#@#.##    #
# # #   #.#
# #   $ $ #
#    #    #
# # #####.#
#   .# ## #
# # $   $ #
# #.$# ## #
# #.   ## #
###########",11,14,6,1,"positive",12724964766622567848
"###########
# ##. .   #
#  ###$####
#@  ##.$$ #
#  ..  $  #
# ####$ ###
# ####  ###
###########",11,8,5,0,"easy_negative",17229995026255819529
"###########
#   # #  ##
# #     ###
#  $# #  ##
#@#.##    #
# # #   #.#
# #   $ $ #
#    #    #
# #$#####.#
#   .# ## #
# #     $ #
# #.$# ## #
# #.   ## #
###########",11,14,6,1,"positive",12724964766622567848
"########
## #####
#@  $. #
## #.$ #
#.$$$ .#
##  #. #
### ####
########",8,8,5,0,"easy_negative",1599107612438002642
"###########
# ## ##   #
#.## ## # #
#  $   $  #
#  # ##   #
# ## ##$# #
#  #      #
#  $..##  #
# # $.##  #
#### $##  #
#   # ###.#
#      ## #
#   #+#   #
###########",11,14,6,1,"positive",11649875583738226757
"########
#####  #
#.  #  #
# $$#$ #
#   .  #
# .#$#.#
# ##$$.#
#.#    #
# # ####
# # @  #
# #.$###
# # $###
#.#    #
########",8,14,8,0,"easy_negative",868893782862858862
"###########
# ## ##   #
#.## ## # #
#  $ @ $  #
#  # ##   #
# ## ##$# #
#  #      #
#  $..##  #
# # $.##  #
#### $##  #
#   # ###.#
#      ## #
#   #.#   #
###########",11,14,6,1,"positive",11649875583738226757
"##############
#        . ###
######  #   ##
#   ##$    $ #
###    # #$$ #
### ##.### .##
#   ##    .###
#   #. ##$   #
### ## #   # #
### # @      #
##############",14,11,5,0,"easy_negative",5444910029441578008
"###########
# ## ##   #
#.##$## # #
#  $ @ $  #
#  # ##   #
# ## ## # #
#  #      #
#  $..##  #
# # $.##  #
#### $##  #
#   # ###.#
#      ## #
#   #.#   #
###########",11,14,6,0,"hard_negative",11649875583738226757
"###########
# ## ##   #
#.## ## # #
#  $ @    #
#  # ##   #
# ## ##$# #
#  #    $ #
#  $..##  #
# # $.##  #
#### $##  #
#   # ###.#
#      ## #
#   #.#   #
###########",11,14,6,1,"positive",11649875583738226757
"###########
##  # # .##
##       ##
### # #  ##
#.   ######
# @   #   #
# $ ##    #
# ##  .# ##
# ##$##   #
#   $### ##
#  .   # ##
###$##    #
### ## # ##
###########",11,14,4,0,"easy_negative",353567517561085013
"###########
# ##   ####
# ##.    .#
#  $$$    #
#   .## @##
# ## ##.$##
# ##     ##
#   # ## ##
#    #    #
#   #### ##
###########",11,11,4,1,"positive",9926821876322660019
"###########
# ##   ####
# ##. $  .#
#   $$    #
#   .## @##
# ## ##.$##
# ##     ##
#   # ## ##
#    #    #
#   #### ##
###########",11,11,4,1,"positive",9926821876322660019
"###########
# ##   ####
# ##. $  .#
#   $     #
#   *## @##
# ## ##.$##
# ##     ##
#   # ## ##
#    #    #
#   #### ##
###########",11,11,4,1,"positive",9926821876322660019
"###########
# ##   ####
# ##. $  .#
#   $     #
#   *##  ##
# ## ##.$##
# ##    @##
#   # ## ##
#    #    #
#   #### ##
###########",11,11,4,1,"positive",9926821876322660019
"###########
#.##  .   #
# ## ###  #
#    ######
# #@  ## ##
# #$ $# $ #
# #   ##$##
#### $ #  #
#   . .#  #
#. ..$ #$ #
### # ##.##
###     $ #
#   # ## ##
###########",11,14,8,0,"easy_negative",12669376536083998601
"###########
# ##   ####
# ##. $  .#
#   $     #
# . $##  ##
# ## ##.$##
# ##    @##
#   # ## ##
#    #    #
#   #### ##
###########",11,11,4,0,"hard_negative",9926821876322660019
"###########
# ##   ####
# ##. $  .#
#     $   #
#   *##  ##
# ## ##.$##
# ##    @##
#   # ## ##
#    #    #
#   #### ##
###########",11,11,4,1,"positive",9926821876322660019
"###########
####      #
#@  $# ####
#   . $   #
# # #####.#
#####  #. #
# #   .   #
#  $$ # $ #
# ##$##.#.#
#.##  #   #
#### $ ## #
##    ##  #
#    ######
###########",11,14,7,0,"easy_negative",3541712679068585612
"##############
## ###   # . #
#   ##   ### #
## #    #### #
#   $  ##### #
####  #  .##.#
#    ##.     #
### ###  $   #
##  #  ### ###
#.$  $$  $ ###
# #####  #@  #
# ##     # # #
#        # . #
##############",14,14,6,0,"easy_negative",582732533107647948
"##############
# #          #
# #  # #######
# #        . #
#      # # # #
#  # #  #  # #
##########.# #
###@ ##### ###
###   #   $ ##
#   ##    $  #
#. $$$   $## #
# #$#..#  ##.#
#   ## ##.   #
##############",14,14,7,0,"easy_negative",15557846710452191088
"###########
# #  # ####
# #  #    #
# #$ #  . #
#  $## ####
# $.#.  # #
# $$#.$   #
### ## #  #
### ##.## #
#   .. #  #
####  ## ##
#  # $#   #
# @   ## ##
###########",11,14,7,0,"easy_negative",14877028912867567103
"###########
##        #
### #######
##   $.# ##
#  $   # ##
#    #    #
# $.#### ##
# ###.   ##
#  ###  ###
#  @#    ##
#   #     #
#.# ##$ ###
#   #   ###
###########",11,14,4,1,"positive",572872220986763521
"###########
##        #
### #######
##   $.# ##
#  $   # ##
#    #    #
# $.#### ##
# ###.   ##
#  ###  ###
#  @#    ##
#   #   $ #
#.# ##  ###
#   #   ###
###########",11,14,4,0,"hard_negative",572872220986763521
"###########
##   @    #
### #######
##   $.# ##
#  $   # ##
#    #    #
# $.#### ##
# ###.   ##
#  ###  ###
#   #    ##
#   #     #
#.# ##$ ###
#   #   ###
###########",11,14,4,1,"positive",572872220986763521
"###########
##   @    #
### #######
##   $.# ##
#  $   # ##
#    #    #
# $.#### ##
# ###.   ##
#  ###  ###
#   #    ##
# $ #     #
#.# ##  ###
#   #   ###
###########",11,14,4,0,"hard_negative",572872220986763521
"##############
#. . #    #  #
#   ###$#$#$ #
#    # $  #  #
#### .$$$@$  #
# #   .#  ## #
#   ##### ## #
#   ##..  ####
###.# ###. # #
###   ###    #
##############",14,11,8,0,"easy_negative",8928795806466355746
"###########
#   # #####
##.$ @ $$ #
### # #$  #
#. $ # .. #
###$.# ####
###. #    #
###########",11,8,6,0,"easy_negative",825294640843374585
"###########
##   @    #
### #######
##   $.# ##
#  *   # ##
#    #    #
# $.#### ##
# ###    ##
#  ###  ###
#   #    ##
#   #     #
#.# ##$ ###
#   #   ###
###########",11,14,4,0,"hard_negative",572872220986763521
"###########
##   @    #
### #######
##   * # ##
#  $   # ##
#    #    #
# $.#### ##
# ###.   ##
#  ###  ###
#   #    ##
#   #     #
#.# ##$ ###
#   #   ###
###########",11,14,4,1,"positive",572872220986763521
"###########
###    ####
### .  .$ #
# . ###.  #
## #      #
#. $$  $###
## #### ###
#    ##   #
### $## # #
###     @ #
###########",11,11,5,0,"easy_negative",10890202701931050156
"###########
##   @    #
### #######
##   * # ##
#  $   # ##
#    #    #
# $ #### ##
# ###.   ##
#. ###  ###
#   #    ##
#   #     #
#.# ##$ ###
#   #   ###
###########",11,14,4,1,"positive",572872220986763521
"###########
# .     . #
#@#$###.###
# $.$$$$###
#######$$.#
## ..  .# #
###    ####
###########",11,8,8,0,"easy_negative",8791956201507952603
"###########
##   @    #
### #######
##   $ # ##
#  $   # ##
#   .#    #
# $ #### ##
# ###.   ##
#. ###  ###
#   #    ##
#   #     #
#.# ##$ ###
#   #   ###
###########",11,14,4,0,"hard_negative",572872220986763521
"###########
##@       #
### #######
##   * # ##
#  $   # ##
#    #    #
# $ #### ##
# ###.   ##
#. ###  ###
#   #    ##
#   #     #
#.# ##$ ###
#   #   ###
###########",11,14,4,1,"positive",572872220986763521
"##############
####      ####
#    # ###   #
# . $$  ..$. #
##$###$ ## ###
# . # $$ #  ##
##.#   ###   #
#  . ##    $##
# #  ##  @#.##
#         ####
##############",14,11,8,0,"easy_negative",13083482902100567734
"########
#      #
#### # #
#..$ $ #
#..  $ #
# #$ # #
#  @####
########",8,8,4,1,"positive",15337752703109206516
"########
#      #
#### # #
#..  $ #
#.. $$ #
# #$ # #
#  @####
########",8,8,4,1,"positive",15337752703109206516
"########
#      #
#### # #
#..  $ #
#.+ $$ #
# #$ # #
#   ####
########",8,8,4,1,"positive",15337752703109206516
"########
#      #
#### # #
# .  $ #
#.+ $* #
# #$ # #
#   ####
########",8,8,4,1,"positive",15337752703109206516
"########
#      #
####$# #
# .  $ #
#.+  * #
# #$ # #
#   ####
########",8,8,4,0,"hard_negative",15337752703109206516
"########
#      #
####$# #
# .  $ #
#.+ $. #
# #$ # #
#   ####
########",8,8,4,0,"hard_negative",15337752703109206516
"########
#     @#
#### # #
# .  $ #
#.. $* #
# #$ # #
#   ####
########",8,8,4,1,"positive",15337752703109206516
"########
## ### #
#   ## #
##.# $ #
# $ $$ #
#. ##  #
#.####.#
# ## $.#
# #@$$ #
# ##.. #
########",8,11,7,0,"easy_negative",14596350583422240452
"##############
#.     . . ###
####$##    ###
#   @#####$ .#
## $#####    #
##$  $.## $$ #
##.  .    ####
##############",14,8,7,0,"easy_negative",13857140333938909600
"########
##    .#
## $####
##$ $ .#
#    # #
##   # #
###$$# #
###    #
##    ##
# ##.###
#   .  #
####$###
#@.. ###
########",8,14,6,0,"easy_negative",9146819673552848888
"########
# .. ###
# #$ ###
# .$@$.#
###$$$ #
###. # #
#  .   #
# $## ##
# .#   #
#  ## ##
########",8,11,7,0,"easy_negative",10303440055987471841
"########
#    ###
# ## ###
# ##   #
##. #  #
###.## #
##.$#  #
# $@$ ##
####$.##
#    ###
########",8,11,4,0,"easy_negative",17075027506392346196
"##############
#   # ####   #
# #    $  . ##
# $ #@# .$ ###
#   #### #   #
# #. #  $.$# #
#  .   # #   #
##############",14,8,5,1,"positive",15118792609954308894
"##############
#   # ####   #
# #      $. ##
# $ #@# .$ ###
#   #### #   #
# #. #  $.$# #
#  .   # #   #
##############",14,8,5,0,"hard_negative",15118792609954308894
"##############
#   # ####   #
# #$   $  . ##
# $ #@# .  ###
#   #### #   #
# #. #  $.$# #
#  .   # #   #
##############",14,8,5,0,"hard_negative",15118792609954308894
"##############
#   # ####   #
# #    $  . ##
# $ #@# .$ ###
#   #### #$  #
# #. #  $. # #
#  .   # #   #
##############",14,8,5,1,"positive",15118792609954308894
"##############
#  .# ####   #
# #    $  . ##
# $ #@# .$ ###
#   #### #$  #
# #. #  $  # #
#  .   # #   #
##############",14,8,5,0,"hard_negative",15118792609954308894
"##############
#   # ####   #
# #    $  . ##
#  $#@# .$ ###
#   #### #$  #
# #. #  $. # #
#  .   # #   #
##############",14,8,5,1,"positive",15118792609954308894
"##############
#   # ####   #
# #    $  . ##
# .$#@#  $ ###
#   #### #$  #
# #. #  $. # #
#  .   # #   #
##############",14,8,5,0,"hard_negative",15118792609954308894
