board_string,width,height,boxes,is_solvable,dataset_type,shell_hash
"########
####   #
##  $#.#
#.     #
#  $   #
### # .#
### ##@#
# $   ##
# #   ##
#  $  ##
#  ##  #
#  ##  #
#. ##  #
########",8,14,4,0,"hard_negative",9383057945752056245
"##############
#  ##### # . #
# ## $   $ # #
#  #   # #  .#
##.## #   $#@#
# $ ###.##$#.#
## #    ## # #
# $$   ##  ###
#   . ###  ###
#### ##      #
#.     ## #  #
###  # ## #  #
###       ## #
##############",14,14,7,0,"easy_negative",3881104093972490489
"########
####   #
##  $#.#
#.     #
#  $   #
### #  #
### ## #
#@$   ##
# #   ##
#  $  ##
#  ##  #
#  ##. #
#. ##  #
########",8,14,4,1,"positive",9383057945752056245
"########
####   #
##  $#.#
#.     #
#  $   #
### #  #
### ## #
# $   ##
# #   ##
#  $@ ##
#  ##  #
#  ##. #
#. ##  #
########",8,14,4,0,"hard_negative",9383057945752056245
"##############
#   . # ###  #
# $   # @##  #
#### ##   ##.#
####    $    #
# $$    #$####
#   ###   .  #
##### #  # ###
#       .#  ##
#   # #  #####
#   .  ###  .#
###   $  # ###
### ###    ###
##############",14,14,6,0,"easy_negative",12272589986198135879
"##############
#### .  ##   #
#    #   # # #
#            #
# ##   ## ####
# ######  #  #
#   # #   ## #
# ##   ##    #
#  # # ## $#.#
#  $   $     #
# ## ##$   . #
#  #  # # #@ #
#      .  ## #
##############",14,14,4,1,"positive",17496225488148678356
"###########
#     @   #
#####  ####
#   ##$.  #
#     .####
##   #    #
###    $  #
# $ # # # #
# #$  $ # #
#   # # # #
# ## ######
# ## ##   #
#  .   . .#
###########",11,14,5,0,"easy_negative",12907924135201072665
"########
####   #
##  $#.#
#      #
#  $   #
### #  #
### ## #
#@$   ##
# #  .##
#  $  ##
#  ##  #
#  ##. #
#. ##  #
########",8,14,4,0,"hard_negative",9383057945752056245
"########
####   #
##  $#.#
#.     #
#  $   #
### #  #
### ## #
#@$   ##
#.#   ##
#  $  ##
#  ##  #
#  ##. #
#  ##  #
########",8,14,4,1,"positive",9383057945752056245
"###########
# ##  #.. #
# ##  # # #
#  $  #   #
#.$ # #  ##
# $  $ $###
##### #. ##
##.@ ## $.#
###   #   #
##        #
###########",11,11,6,0,"easy_negative",17819968586554878949
"########
# #    #
# #  ###
# #$ ###
#  .   #
## $ ###
###  ###
#  $  .#
### .# #
###   @#
## $# ##
##   . #
##  # ##
########",8,14,4,1,"positive",5532824019503520372
"########
# #    #
# #  ###
# #$ ###
#  .   #
## $ ###
###  ###
# @$  .#
### .# #
###    #
## $# ##
##   . #
##  # ##
########",8,14,4,1,"positive",5532824019503520372
"########
# #    #
# #  ###
# #$ ###
#  .   #
##   ###
### $###
# @$  .#
### .# #
###    #
## $# ##
##   . #
##  # ##
########",8,14,4,1,"positive",5532824019503520372
"########
# #    #
# #  ###
# #$ ###
#  .   #
##  $###
###  ###
# @$  .#
### .# #
###    #
## $# ##
##   . #
##  # ##
########",8,14,4,1,"positive",5532824019503520372
"########
# #    #
# #  ###
#@#$ ###
#  .   #
##  $###
###  ###
#  $  .#
### .# #
###    #
## $# ##
##   . #
##  # ##
########",8,14,4,1,"positive",5532824019503520372
"########
####   #
##  $#.#
#.     #
#  $   #
### #  #
### ## #
#@$   ##
# #   ##
#  $  ##
#  ##  #
#  ##. #
#  ## .#
########",8,14,4,0,"hard_negative",9383057945752056245
"##############
###     #    #
##  ###### # #
# .   @ # $. #
# ## #    ## #
#  ####   #  #
#    #    #  #
###   # ##   #
##  # ## # ###
## $#### $ ###
#. $$.#  #   #
# #   # ## # #
# .  ##  #####
##############",14,14,5,0,"easy_negative",2814429770720073919
"########
####   #
##  $#.#
#.     #
#  $   #
### #  #
### ## #
# $  @##
#.#   ##
#  $  ##
#  ##  #
#  ##. #
#  ##  #
########",8,14,4,0,"hard_negative",9383057945752056245
"########
####   #
## @$#.#
#.     #
#  $   #
### #  #
### ## #
# $   ##
#.#   ##
#  $  ##
#  ##  #
#  ##. #
#  ##  #
########",8,14,4,0,"hard_negative",9383057945752056245
"########
####   #
##  $#.#
#.     #
#  $   #
### #  #
### ## #
# $   ##
#.#   ##
#  $  ##
#  ##  #
#  ##. #
#  ##@ #
########",8,14,4,0,"hard_negative",9383057945752056245
"########
####   #
##   #.#
#.     #
#  $   #
### #  #
###$## #
#@$   ##
#.#   ##
#  $  ##
#  ##  #
#  ##. #
#  ##  #
########",8,14,4,0,"hard_negative",9383057945752056245
"##############
###   #  ### #
###$$ #  ###.#
#  $  # @#   #
#.#  ##    # #
#### #####.# #
# # $$   $ # #
#  .#  ###$###
##  #..$    ##
### #..   ####
##############",14,11,8,0,"easy_negative",4942469195079156532
"########
####   #
##   #.#
#.     #
#  $   #
### #  #
### ## #
#@$ $ ##
#.#   ##
#  $  ##
#  ##  #
#  ##. #
#  ##  #
########",8,14,4,1,"positive",9383057945752056245
"###########
##. # #   #
##  $   ###
##  # # ###
# $ ###   #
# #   #   #
# $.   .  #
##  # # # #
###  @  # #
## $# # # #
#       # #
# #     # #
#   ###.# #
###########",11,14,4,0,"easy_negative",16024318840717456134
"###########
# ###  # ##
#  ##.    #
# $## $# ##
#      $  #
### ## ## #
### ##$## #
#  .   #  #
###  # #  #
### $  ## #
#   #  # ##
#.@ ##. . #
#   #  # ##
###########",11,14,5,0,"easy_negative",17965173019673784180
"###########
#.. ###   #
# # . #$# #
#  $$ $$@ #
# ##$## . #
#  #.######
#       . #
###########",11,8,6,0,"easy_negative",12661568584230306624
"###########
##.  # # ##
##  .# $  #
## . # #@##
###$.   #.#
### ##  # #
#   ##  # #
# ### ##  #
# ##   #  #
# $ # ### #
#    $$   #
### .#  $ #
###    ####
###########",11,14,6,0,"easy_negative",12992297245841214351
"########
####   #
##   #.#
#      #
#  $ . #
### #  #
### ## #
#@$ $ ##
#.#   ##
#  $  ##
#  ##  #
#  ##. #
#  ##  #
########",8,14,4,1,"positive",9383057945752056245
"###########
## #   #  #
# $ #.$#  #
## ### #  #
## $ $ ## #
## # # ## #
####      #
###  @## ##
##  .## . #
##    ## ##
#   #.## ##
# #  #    #
######## ##
###########",11,14,4,0,"easy_negative",5650724982571849380
"###########
#     ..  #
#### ## # #
#    ##   #
##. $##   #
##    #@###
###$  $ ###
##   ## $ #
###  ##   #
##   .    #
###########",11,11,4,1,"positive",3775952413634827240
"###########
#      . ##
# ## #$# ##
# ##@  ####
#  .#.#  ##
# ## $ $$##
# ###.#$$##
#..  $$   #
#  #..  ###
# ##### ###
###########",11,11,8,0,"easy_negative",11377388368229959048
"###########
#     ..  #
#### ## # #
#    ##   #
##. $## @ #
##    # ###
###$  $ ###
##   ## $ #
###  ##   #
##   .    #
###########",11,11,4,1,"positive",3775952413634827240
"###########
#     ..  #
#### ## # #
#    ##   #
##. $##$@ #
##    # ###
###$  $ ###
##   ##   #
###  ##   #
##   .    #
###########",11,11,4,1,"positive",3775952413634827240
"##############
##       .   #
##  ### #  # #
##$ # #   @$ #
##      # #  #
##   #  #$#  #
##     $# #  #
#   #  .#### #
#.###  #  #  #
# ###  ## #  #
# #### ##.# ##
#  ##  ##    #
#  ##     # ##
##############",14,14,4,0,"easy_negative",15175104093804812569
"###########
#     ..  #
#### ## # #
#    ##   #
##. $##$@ #
##    # ###
###$$   ###
##   ##   #
###  ##   #
##   .    #
###########",11,11,4,1,"positive",3775952413634827240
"##############
## #   #     #
#  $.  #  ####
## #####. $  #
## #   #  ## #
#  $   # $  ##
## #$  ##  ###
#### ####    #
##   .### ####
### ###    . #
###@   # #  .#
###        # #
#   #### #   #
##############",14,14,5,0,"easy_negative",11060560994469421540
"##############
###.##   ..  #
## $#   #.$# #
##.   $###   #
# $ $.$.  #  #
# ##$# $# #. #
# ## @    #  #
##############",14,8,8,0,"easy_negative",12962813780834134933
"###########
#     ..  #
#### ## # #
#@   ##   #
##. $##$  #
##    # ###
###$$   ###
##   ##   #
###  ##   #
##   .    #
###########",11,11,4,1,"positive",3775952413634827240
"###########
##     #  #
##$ ####  #
##. $$ #  #
#..@ #.  ##
## $ # $.##
###  #   ##
###########",11,8,5,0,"easy_negative",13948595801543206211
"########
###    #
### $# #
# .$ . #
#   # ##
#      #
#####.##
##     #
##  $.##
##   ###
# $ ####
# #  # #
#     @#
########",8,14,4,1,"positive",301157047944228181
"########
###    #
### $# #
# .  . #
# $ # ##
#      #
#####.##
##     #
##  $.##
##   ###
# $ ####
# #  # #
#     @#
########",8,14,4,1,"positive",301157047944228181
"########
###    #
### $# #
#    . #
# $ # ##
#      #
#####.##
##     #
##  $.##
##  .###
# $ ####
# #  # #
#     @#
########",8,14,4,1,"positive",301157047944228181
"########
###    #
###  # #
#    * #
# $ # ##
#      #
#####.##
##     #
##  $.##
##  .###
# $ ####
# #  # #
#     @#
########",8,14,4,1,"positive",301157047944228181
"########
###    #
###  # #
#    * #
# $ # ##
#      #
#####.##
## .   #
##  $.##
##   ###
# $ ####
# #  # #
#     @#
########",8,14,4,1,"positive",301157047944228181
"###########
#  ##  #. #
# @### #  #
#  ##  #$ #
#  #  ## ##
#  #  # $ #
#  #. ##$##
## . ##   #
##  . #. ##
## $$ #.###
#  # ##$###
# ##$##  ##
#  #.     #
###########",11,14,7,0,"easy_negative",5917601466472308123
"########
#. @ ###
#.$$$###
#### . #
#.. $$##
####$ ##
#    .##
########",8,8,6,0,"easy_negative",3225535422580878185
"########
# . ####
# #$   #
#  $.  #
#   # ##
#### $ #
## ##.##
#  @ $##
####$ ##
#  ..###
########",8,11,5,0,"easy_negative",1507617600106283932
"##############
# ##    ######
# ##$#  ##   #
#@  .      $ #
### ## ##### #
### #   . #  #
#   $  $.$ ###
###.   ## ## #
##  #  ## #  #
#   ##     . #
##############",14,11,5,1,"positive",16115193123934497364
"##############
#### .  ##   #
#    #   # # #
#            #
# ##   ## ####
# ######  #  #
#   # #   ## #
# ##   ##    #
#  # # ## $#.#
#  $   $ $   #
# ## ##    . #
#  #  # # #@ #
#      .  ## #
##############",14,14,4,1,"positive",17496225488148678356
"###########
#.##.  .  #
# ##@## # #
#    ##   #
# # ##### #
# #$   #  #
# #       #
#####  ####
##  ##    #
#   # $$$ #
#  .   #  #
#### ###  #
#    ###  #
###########",11,14,4,0,"easy_negative",1326669888299035726
"########
#  . ###
#  #. ##
# ##@$ #
# .$.# #
#### # #
# .$ # #
#  # $ #
# $# # #
#  #   #
########",8,11,5,0,"easy_negative",1372767533724114677
"##############
# ##    ######
# ##$#  ##   #
#@  .   $  $ #
### ## ##### #
### #   . #  #
#   $   .$ ###
###.   ## ## #
##  #  ## #  #
#   ##     . #
##############",14,11,5,0,"hard_negative",16115193123934497364
"##############
# ##    ######
# ##$#  ##   #
#   .      $ #
### ## ##### #
### #   . #  #
#   $  $.$ ###
###.   ## ## #
##  #  ## #  #
# @ ##     . #
##############",14,11,5,1,"positive",16115193123934497364
"###########
##  ###  ##
##$ # $ .##
##  ##.  ##
## $$  ####
## $## @# #
##  ##  $ #
##.#. # $ #
# . .#### #
## #. ### #
###########",11,11,7,0,"easy_negative",16787858100270396529
"##############
# ## @  ######
# ##$#  ##   #
#   .      $ #
### ## ##### #
### #   . #  #
#   $  $.$ ###
###.   ## ## #
##  #  ## #  #
#   ##     . #
##############",14,11,5,1,"positive",16115193123934497364
"##############
# ##. ##  # ##
# ## ### $ . #
#     ## .# ##
#  $# ####  ##
# # $@ $   ###
#   # #  .  ##
##############",14,8,4,0,"easy_negative",17786307528938581812
"##############
# ##    ######
# ##$#  ##   #
#   .      $ #
### ## ##### #
### # @ . #  #
#   $  $.$ ###
###.   ## ## #
##  #  ## #  #
#   ##     . #
##############",14,11,5,1,"positive",16115193123934497364
"##############
# ##    ######
# ##$#  ##   #
#    .     $ #
### ## ##### #
### # @ . #  #
#   $  $.$ ###
###.   ## ## #
##  #  ## #  #
#   ##     . #
##############",14,11,5,1,"positive",16115193123934497364
"########
##@##  #
#  .#  #
##$##  #
#  .  ##
# #   ##
#  $  ##
## #.###
#  $$###
## # . #
########",8,11,4,0,"easy_negative",4122213681201474273
"###########
###.###  @#
##    $$  #
#.$       #
## ###  ###
###### $ ##
#      ## #
#  #  ### #
##.# #### #
####$.#   #
# ## ## # #
#  #. # # #
#       # #
###########",11,14,5,0,"easy_negative",3024702677600124584
"##############
##  # #    @.#
###  $  # .# #
##  #$# $  . #
## #      .#.#
###     # ####
## #### $  # #
#       ##   #
### ###$ #####
###          #
##############",14,11,5,0,"easy_negative",7148725892559963036
"##############
# ##   ###   #
# #  $$$   # #
#.#####$ $   #
#    ##.# $ @#
####.# $#  # #
#.   ## #    #
# #### ###$. #
# ###.   # ###
#. .       ###
##############",14,11,8,0,"easy_negative",2752172931434934188
"##############
#### .  ##   #
#    #   # # #
#            #
# ##   ## ####
# ######  #  #
#   # #   ## #
# ##   ##    #
#  # # ##  #.#
#  $   $ $   #
# ## ##   $. #
#  #  # # #@ #
#      .  ## #
##############",14,14,4,1,"positive",17496225488148678356
"########
##    ##
### #.##
##  ## #
# $  $.#
#.#.$# #
# .$$$ #
## @## #
### #  #
##  .  #
########",8,11,6,0,"easy_negative",17064152678780060223
"##############
#     .##### #
# $$###   #  #
#   # #   #  #
##. .   # .$ #
##@# #$ # $ .#
####    # ####
##############",14,8,5,1,"positive",13747395815750538191
"##############
#  @  .##### #
# $$###   #  #
#   # #   #  #
##. .   # .$ #
## # #$ # $ .#
####    # ####
##############",14,8,5,1,"positive",13747395815750538191
"##############
#@    .##### #
# $$###   #  #
#   # #   #  #
##. .   # .$ #
## # #$ # $ .#
####    # ####
##############",14,8,5,1,"positive",13747395815750538191
"##############
#@    .##### #
#  $###   #  #
#  $# #   #  #
##. .   # .$ #
## # #$ # $ .#
####    # ####
##############",14,8,5,0,"hard_negative",13747395815750538191
"##############
#@    .##### #
#  $###   #  #
#   # #   #  #
##* .   # .$ #
## # #$ # $ .#
####    # ####
##############",14,8,5,1,"positive",13747395815750538191
"##############
#     .##### #
#  $###   #  #
#   # #   #  #
##* .   #@.$ #
## # #$ # $ .#
####    # ####
##############",14,8,5,1,"positive",13747395815750538191
"##############
#    . . .## #
##@ #  ####. #
### ## $ $$$ #
# $ # ##$.## #
#.# $$ #  # .#
#   #.###    #
##############",14,8,8,0,"easy_negative",17822570840933322095
"########
#.. # ##
# # $$.#
# @ # ##
####.$ #
# .##. #
# $ ## #
##$#   #
#. $$ ##
## # ###
########",8,11,7,0,"easy_negative",17171214929830526404
"###########
## ## #   #
#.$ $  $  #
## ##.# . #
##$   .#@##
##$  # ####
## .      #
###########",11,8,5,0,"easy_negative",2501232750401886808
"########
#   ## #
### # .#
###  $ #
# .@## #
## $## #
###$  .#
# .$####
# $  $.#
#     .#
########",8,11,6,0,"easy_negative",6129127656497819549
"##############
## #### ###  #
#.  $ $  ##  #
## #@     #  #
##$### #  ##.#
# $ ## ##$## #
## #   #     #
#    .  # ## #
###  $ ##### #
### ### #   .#
## .. #    ###
### # # ##  ##
##  ### ######
##############",14,14,6,0,"easy_negative",15004822816972532731
"########
#      #
#  # # #
# ##   #
#.#  $ #
# #$.# #
# # $  #
#   ## #
# # # ##
#   $.##
# $.####
#  @ .##
#### ###
########",8,14,5,1,"positive",13292573958449549769
"###########
#   #     #
##@ # #.# #
###  ##   #
#.## .$ ###
# ## # $ ##
# $      .#
####  $   #
## # # ####
##        #
###########",11,11,4,0,"easy_negative",9983567546539698547
"########
#    . #
#  # # #
# ##   #
#.#  $ #
# #$.# #
# # $  #
#   ## #
# # # ##
#   $.##
# $.####
#  @  ##
#### ###
########",8,14,5,0,"hard_negative",13292573958449549769
"########
#      #
#  # # #
# ##   #
#.#  $ #
# #$.# #
# # $  #
#   ## #
# # # ##
#   $.##
#  *####
#  @ .##
#### ###
########",8,14,5,0,"hard_negative",13292573958449549769
"########
#      #
#  # # #
# ##   #
#.#  $ #
# #$.# #
# # $$ #
#   ## #
# # # ##
#    .##
# $.####
#  @ .##
#### ###
########",8,14,5,0,"hard_negative",13292573958449549769
"########
#      #
#  # # #
# ##   #
#.# .$ #
# #$.# #
# # $  #
#   ## #
# # # ##
#   $.##
# $.####
#  @  ##
#### ###
########",8,14,5,0,"hard_negative",13292573958449549769
"########
#      #
#  # # #
# ##   #
#.#  $ #
# #$ # #
# # $  #
#  .## #
# # # ##
#   $.##
# $.####
#  @ .##
#### ###
########",8,14,5,1,"positive",13292573958449549769
"########
###. ###
###  ###
#   @  #
# ###.##
# ##.  #
#   #$##
#.##   #
# #.$# #
# ## $ #
## #$ ##
#   $ ##
## #  ##
########",8,14,5,0,"easy_negative",15594758053432650115
"########
#      #
#  # # #
# ##   #
#.#  $ #
# #  # #
# # $  #
#  .## #
# # # ##
# $ $.##
# $.####
#  @ .##
#### ###
########",8,14,5,1,"positive",13292573958449549769
"##############
#         ####
# ## ######  #
# ## ### ### #
#    $       #
## .$#..##   #
### $   ##   #
#.  ######## #
# ##    # #  #
# ##     . $ #
#   # # @ $  #
#    #  #  # #
#######   ####
##############",14,14,5,0,"easy_negative",1118403156743829503
"########
#      #
#  # # #
# ##   #
#.#  $ #
# # $# #
# # $  #
#  .## #
# # # ##
# $  .##
# $.####
#  @ .##
#### ###
########",8,14,5,1,"positive",13292573958449549769
"###########
#         #
# #$$ ### #
# $. #### #
# ##. ##  #
##@   ### #
###   ## .#
# #### .  #
# ###   # #
#   $.    #
### ##  $ #
##  #  ## #
####   ## #
###########",11,14,5,0,"easy_negative",11610831258907433865
"########
#      #
#  # # #
# ##   #
#.#    #
# # $# #
# # $  #
# $.## #
# # # ##
# $  .##
# $.####
#  @ .##
#### ###
########",8,14,5,1,"positive",13292573958449549769
"###########
## # ######
#     #   #
##$# $ $ .#
#  ###### #
# ### ##  #
#@ ##   $ #
#.#####  ##
# ##. #  ##
# .  ## ###
###########",11,11,4,0,"easy_negative",15243236343380979922
"########
##.#   #
#  $ # #
##@#   #
#  $ $.#
# #  # #
#    $.#
#.$    #
# ## # #
#.##   #
########",8,11,5,1,"positive",16619492939499602655
"########
##.#   #
#  $ # #
## #   #
#  $ $.#
# #  # #
#    $.#
#.$  @ #
# ## # #
#.##   #
########",8,11,5,1,"positive",16619492939499602655
"########
##.#  @#
#  $ # #
## #   #
#  $ $.#
# #  # #
#    $.#
#.$    #
# ## # #
#.##   #
########",8,11,5,1,"positive",16619492939499602655
"###########
##.. ##   #
##  #   ###
## @##  ###
# .## $$  #
#  ###$ # #
#  ## $   #
#   ####  #
# #  # ## #
#    . #  #
#   $   . #
# ###  ####
# ####    #
###########",11,14,5,0,"easy_negative",15399549978709425716
"###########
## # ## ###
#  . ##$###
## #  $$  #
#. @   ####
# ##. # # #
# ## ##  .#
#   ## $  #
# # ##   ##
#       ###
###########",11,11,4,0,"easy_negative",4743486547587298060
"########
##.#   #
#  $ # #
## #   #
#@ $ $.#
# #  # #
#    $.#
#.$    #
# ## # #
#.##   #
########",8,11,5,1,"positive",16619492939499602655
"########
## #   #
#  $ # #
## #   #
#@ $ $.#
# #  # #
#   .$.#
#.$    #
# ## # #
#.##   #
########",8,11,5,1,"positive",16619492939499602655
"###########
# ##    . #
# ###  $###
#   ### ###
###$.#.$  #
## $###$# #
# $@ #   .#
# .$ #### #
#### ###  #
#  . .    #
###########",11,11,7,0,"easy_negative",2705310437650770580
"########
###   ##
###   ##
#  $ $##
####   #
#. $@# #
# $$.$ #
# ##.###
# ## ###
#  . ..#
########",8,11,6,0,"easy_negative",7397724444885040102
"###########
# ##   ####
# ##$ $ # #
# $       #
#. ####.  #
#  ##   #.#
#  ###  $ #
#.#   . ###
# # ## $###
# # ##@   #
###########",11,11,5,0,"easy_negative",151044741448285049
"###########
##   ##   #
##    # # #
## $$ $.  #
###  @$$###
### .#.$ ##
# .. .   ##
###########",11,8,6,1,"positive",17983246229476097375
"###########
##   ##   #
##    # # #
## $$ $.  #
###   $$###
### .#.$ ##
# .. .@  ##
###########",11,8,6,1,"positive",17983246229476097375
"###########
#. .   .###
# # $$  .##
#.$$###..##
# $$. #$###
### #@#$###
### ###   #
###########",11,8,8,0,"easy_negative",15077038778528834915
"###########
##   ##   #
##    # # #
## $$ $.  #
###   $$###
###@.#.$ ##
# .. .   ##
###########",11,8,6,1,"positive",17983246229476097375
