run_id,generation,pushes,board_string,width,height,boxes
70,7,12,"###########
# # ###   #
# #.# # # #
# #   #   #
# $ #$#   #
#    *  # #
#   #.#   #
# #####  @#
# ##  # # #
#    ##   #
###########",11,11,3
70,8,14,"###########
# # ###   #
# #.# # # #
# #   #   #
# $$# #   #
#    $  # #
# . # #   #
# #####   #
#.##  # # #
#    ## @ #
###########",11,11,3
70,9,15,"###########
# # ###   #
# #.# # # #
# #$  #   #
# $ # #   #
#    $  # #
#   #.#   #
# #####  @#
# ##  # # #
#.   ##   #
###########",11,11,3
70,18,16,"###########
# # ###   #
# #.# # # #
# # $ #   #
# $ # #   #
#    $  # #
#   #.#   #
# ##### @ #
# ##  # # #
#.   ##   #
###########",11,11,3
70,24,17,"###########
# # ###   #
# #.# # # #
# # $ #   #
# $ # #   #
#    $  # #
#   # #   #
#.##### @ #
# ##  # # #
#.   ##   #
###########",11,11,3
70,29,22,"###########
# # ###   #
# # # # # #
# #   #   #
# $$# #   #
#    $ .# #
#   # #   #
#.#####   #
# ##  # #@#
#.   ##   #
###########",11,11,3
70,35,23,"###########
# # ###   #
# # # # # #
# #   #   #
# $$# #   #
#    $ .# #
#   # #   #
# #####   #
#.##  #@# #
#.   ##   #
###########",11,11,3
70,65,24,"###########
# # ###   #
# # # # # #
# #   #   #
# $$# #   #
#     $.# #
#   # #   #
# #####   #
#.##  # # #
#.   ##  @#
###########",11,11,3
71,0,10,"###########
#   ## ## #
# #$##@## #
#         #
###    ## #
##   # . ##
#       ###
#   ##    #
# # #  ## #
#    #### #
###########",11,11,1
71,1,14,"###########
#   ## ## #
# # ## ## #
#    $    #
###  @ ## #
##   #   ##
#     $.###
#   ##    #
# # #  ## #
#.   #### #
###########",11,11,2
71,2,23,"###########
#   ## ## #
# # ## ## #
# $  $    #
###  @ ## #
##   #   ##
#     $.###
#   ## .  #
# # #  ## #
#.   #### #
###########",11,11,3
71,4,26,"###########
#   ## ## #
# # ## ## #
# $  $    #
###  @ ## #
##  $#   ##
#      .###
#   ## .  #
# # #  ## #
#.   #### #
###########",11,11,3
71,5,28,"###########
#   ## ## #
# # ##@## #
# $  $    #
###   .## #
##   #   ##
#     $.###
#   ## .  #
# #$#  ## #
#.   #### #
###########",11,11,4
71,6,29,"###########
#   ## ## #
# # ##@## #
# $  $ $. #
###   .## #
##   #   ##
#     $.###
#   ## .  #
# #$#  ## #
#.   #### #
###########",11,11,5
71,7,35,"###########
#   ## ## #
# # ##@## #
# $  $ $. #
###  ..## #
##   #   ##
#    $$.###
#   ## .  #
# #$#  ## #
#.   #### #
###########",11,11,6
71,8,40,"###########
#   ## ## #
# # ## ## #
# $  $   @#
### $  ## #
## $$#. .##
#   .  .###
#   ##    #
# # #  ## #
#.   #### #
###########",11,11,5
71,11,41,"###########
#   ## ## #
# # ## ## #
# $  $   @#
### $  ## #
## $$#  .##
#   .  .###
#   ## .  #
# # #  ## #
#.   #### #
###########",11,11,5
71,15,43,"###########
#   ## ## #
# # ##.## #
# $  $    #
### * $## #
## $$#  .##
#   @  .###
#   ## .  #
# # #  ## #
#.   #### #
###########",11,11,6
71,20,44,"###########
#   ## ## #
# # ## ## #
# $  $    #
### $ @## #
## $$#  .##
#      .###
#   ## .  #
#.# #  ## #
#.   #### #
###########",11,11,5
71,22,46,"###########
#   ## ## #
# # ## ## #
# $  $    #
### $ @## #
## $$#  .##
#       ###
#   ## .. #
#.# #  ## #
#.   #### #
###########",11,11,5
71,25,47,"###########
#   ## ## #
# # ## ## #
# $  $    #
### $ @## #
## $$#  .##
#       ###
#   ## . .#
#.# #  ## #
#.   #### #
###########",11,11,5
71,32,48,"###########
#   ## ## #
# # ## ## #
# $  $    #
### $ @## #
## $$#  .##
#       ###
#   ## . .#
# # # .## #
#.   #### #
###########",11,11,5
71,36,51,"###########
#   ## ## #
# # ## ## #
#  $    $ #
### $  ##@#
## $$#  .##
#       ###
#   ## . .#
#.# #  ## #
#.   #### #
###########",11,11,5
71,53,53,"###########
#   ## ## #
# # ##.## #
#  $ $    #
### $  ## #
## $$# $+##
#       ###
#   ## . .#
# # # .## #
#.   #### #
###########",11,11,6
72,0,5,"########
###    #
### ####
#@$   .#
#   #  #
# # ## #
#####  #
########",8,8,1
72,1,7,"########
###.   #
### ####
#    $ #
#   #@ #
# # ## #
#####  #
########",8,8,1
72,6,8,"########
###    #
### ####
#    $.#
#   #  #
# # ## #
#####@ #
########",8,8,1
73,0,13,"########
#   ####
###    #
###@   #
####  .#
##   # #
### $  #
#### ###
#    ###
#      #
# #    #
# # ## #
# # ## #
########",8,14,1
73,1,22,"########
#   ####
###    #
###    #
####   #
##   # #
###  $ #
####$###
#.   ###
#      #
# #    #
# #.## #
#@# ## #
########",8,14,2
73,2,23,"########
#   ####
###    #
###    #
####   #
##   # #
###  $ #
####$###
#.   ###
#      #
# # .$ #
# #.## #
#@# ## #
########",8,14,3
73,3,26,"########
#   ####
### .  #
###    #
####  +#
##   # #
### $  #
#### ###
#  . ###
#  $ $ #
# #    #
# # ## #
# # ## #
########",8,14,3
73,4,28,"########
#   ####
### .  #
### $  #
#### .+#
##   # #
### $  #
#### ###
#  . ###
#  $ $ #
# #    #
# # ## #
# # ## #
########",8,14,4
73,5,29,"########
#   ####
###@   #
###    #
####   #
##   # #
###  $ #
####$###
#.   ###
#      #
# #.$  #
# #.## #
# # ## #
########",8,14,3
73,9,40,"########
#   ####
###@   #
### $  #
####   #
##   # #
###  $ #
####$###
#..  ###
#      #
# #.$  #
# #.## #
# # ## #
########",8,14,4
73,13,42,"########
#   ####
###@   #
### $  #
####   #
##   # #
###  $ #
####$###
#.   ###
#      #
# #.$  #
#.#.## #
# # ## #
########",8,14,4
73,16,43,"########
# @ ####
###    #
### $  #
####   #
##   # #
### $  #
####$###
#.   ###
#      #
# #.$  #
#.#.## #
# # ## #
########",8,14,4
73,20,46,"########
#   ####
###    #
### $  #
####@  #
##   # #
### $  #
####$###
#..$ ###
#      #
# #.$  #
#.#.## #
# # ## #
########",8,14,5
73,27,48,"########
#   ####
###    #
### $ @#
####$  #
##   # #
###  $ #
#### ###
#. $ ###
#      #
#.#.$  #
# #.## #
# #.## #
########",8,14,5
73,30,51,"########
#   ####
###    #
### $ @#
####$  #
##   # #
###  $ #
#### ###
#. $ ###
#      #
#.# *  #
# #.## #
#.# ## #
########",8,14,5
73,39,53,"########
#   ####
###    #
### $ @#
####$  #
##   # #
###  $ #
#### ###
#..$ ###
#      #
#.# $  #
# #.## #
#.# ## #
########",8,14,5
73,42,56,"########
#   ####
###.@$ #
### $  #
####$  #
##   # #
###  $ #
#### ###
#  $ ###
#      #
#.#..$ #
# #.## #
# #.## #
########",8,14,6
73,43,59,"########
#   ####
###.@$ #
### $  #
####$  #
##   # #
###  $ #
#### ###
#  $ ###
#      #
#.#..$ #
# # ## #
#.#.## #
########",8,14,6
73,48,60,"########
#   ####
###.@$ #
### $  #
####$  #
##   # #
###  $ #
#### ###
#  $ ###
#.     #
#.# .$ #
# # ## #
#.#.## #
########",8,14,6
73,49,61,"########
#   ####
###.@$ #
### $  #
####$  #
##   # #
###  $ #
#### ###
#  $ ###
#  $   #
#.#..$ #
# #.## #
#.#.## #
########",8,14,7
73,53,65,"########
# @ ####
###. $ #
### $  #
####$  #
##   # #
###  $ #
#### ###
#  $ ###
#.     #
#.#..$ #
# #$## #
#.#.## #
########",8,14,7
73,54,67,"########
#   ####
###.@$ #
### $  #
####$  #
##   # #
###  $ #
#### ###
#  $ ###
#. $   #
#.#..$ #
# # ## #
#.#.## #
########",8,14,7
74,0,11,"###########
####.     #
#         #
#   ###   #
## #### ###
#   $    ##
## #   @ ##
###########",11,8,1
74,1,13,"###########
####    . #
#    @    #
#   ###.  #
##$#### ###
#     $  ##
## #     ##
###########",11,8,2
74,2,18,"###########
####      #
# .  @    #
#   ### . #
## #### ###
#   $ $  ##
## #     ##
###########",11,8,2
74,3,19,"###########
####.     #
# $ $     #
#   ###.. #
## ####$###
#@.  $   ##
## #     ##
###########",11,8,4
74,4,24,"###########
####      #
#     $   #
#@$ ### $ #
## #### ###
#   ..   ##
## #  .  ##
###########",11,8,3
74,5,25,"###########
####.     #
# .    .  #
#  @###   #
## ####$###
#   $  $ ##
## #     ##
###########",11,8,3
74,8,31,"###########
####.     #
# ..$+ .$ #
#   ###   #
## ####$###
#   $  $ ##
## #     ##
###########",11,8,5
74,14,33,"###########
####.     #
# ..@.$.$ #
#   ###   #
## ####$###
#   $  $ ##
## #     ##
###########",11,8,5
74,21,40,"###########
####.  @  #
# .. . $$ #
#   ### . #
## ####$###
#   $  $ ##
## #     ##
###########",11,8,5
74,28,41,"###########
####.     #
# .. . $$ #
#   ### . #
## ####$###
#  $   $ ##
##@#     ##
###########",11,8,5
74,35,42,"###########
####.   @ #
# ...  $$ #
#   ### . #
## ####$###
#  $   $ ##
## #     ##
###########",11,8,5
74,64,43,"###########
####.     #
#. ..  $$ #
#  @### . #
## ####$###
#  $   $ ##
## #     ##
###########",11,8,5
75,0,5,"########
# @    #
#.##   #
# ##   #
#   ## #
# $ #  #
#    ###
########",8,8,1
75,3,6,"########
# .  @ #
# ## $ #
# ##   #
# . ## #
# $ #  #
#    ###
########",8,8,2
75,5,9,"########
# @    #
#.## $ #
# ##   #
#   ## #
# $ # .#
#    ###
########",8,8,2
75,9,10,"########
# @    #
#.## $ #
# ## $.#
# $ ## #
# $.# .#
#    ###
########",8,8,4
75,10,11,"########
# @    #
#.## $ #
# ## $ #
# $ ##.#
# $.# .#
#    ###
########",8,8,4
75,12,13,"########
#  @   #
#.## $ #
# ## $ #
# $ ##.#
# $ # .#
#   .###
########",8,8,4
75,57,14,"########
#.     #
# ## $ #
#@## $ #
# $ ##.#
# $ # .#
#   .###
########",8,8,4
75,58,15,"########
#. @   #
#.## $ #
# ## $ #
# $ ##.#
# $ # .#
#    ###
########",8,8,4
76,0,17,"##############
#         ####
# #  # ####  #
#          @ #
#    ##  ### #
# #   # #### #
#   ##   #   #
#  #   $  # ##
# ## #       #
#. ####   # ##
##############",14,11,1
76,1,22,"##############
#         ####
# #  #$####  #
#  .         #
#    ##  ### #
# # . # #### #
#   ##   #   #
#  #      # ##
# ## #    $  #
# @####   # ##
##############",14,11,2
76,2,29,"##############
#         ####
# #  # ####  #
#  $      .@ #
#    ##$ ### #
# # . # #### #
#   ##   #  .#
#  #      # ##
# ## # $     #
#  ####   # ##
##############",14,11,3
76,3,32,"##############
#         ####
# #  # ####  #
#     .    @ #
#    ##$ ### #
# #.  # #### #
#   ##   #  .#
#  #   $  # ##
# ## # $     #
#  ####   # ##
##############",14,11,3
76,4,37,"##############
#         ####
# #  # ####  #
#  $      .@ #
#  . ##$ ### #
# # . # #### #
#   ##   #  .#
#  #    $ # ##
# ## # $     #
#  ####   # ##
##############",14,11,4
76,5,49,"##############
#         ####
# #  # ####  #
#  $      .@ #
#  . ##$ ### #
# #.. # #### #
#   ##   #  .#
#  #    $ # ##
# ## # $$    #
#  ####   # ##
##############",14,11,5
76,6,56,"##############
#         ####
# #  # ####  #
#       $..@ #
#  . ##$ ### #
# # . # #### #
#   ##   #  .#
#  #    $ # ##
# ## # $  $  #
#  ####   # ##
##############",14,11,5
76,9,63,"##############
#         ####
# #  # ####  #
#       $..@ #
#  . ##$ ### #
# # . # #### #
#   ##   #  .#
#  #    $ # ##
# ## #  $ $  #
#  ####   # ##
##############",14,11,5
76,10,64,"##############
#         ####
# #  # ####  #
#       $ .@ #
#  . ##$ ### #
# # . # #### #
#  .##   #  .#
#  #    $ # ##
# ## #  $ $  #
#  ####   # ##
##############",14,11,5
76,14,68,"##############
#         ####
# #  # ####  #
#       $..@ #
#  . ##$ ###.#
# #   # #### #
#   ##   #  .#
#  #    $ # ##
# ## #  $ $  #
#  ####   # ##
##############",14,11,5
76,19,75,"##############
#         ####
# #  # ####  #
#       $..+ #
#    ##$ ###.#
# #   # #### #
#   ##   #  .#
#  #    $ # ##
# ## #  $ $  #
#  ####   # ##
##############",14,11,5
76,27,78,"##############
#         ####
# #  # ####  #
#       $..  #
#    ##$ ###.#
# #   # ####.#
#   ##   #  +#
#  #    $ # ##
# ## #  $ $  #
#  ####   # ##
##############",14,11,5
76,34,79,"##############
#         ####
# #  # ####  #
#       $. . #
#    ##$ ###.#
# #   # ####.#
#   ##   #  +#
#  #    $ # ##
# ## #  $ $  #
#  ####   # ##
##############",14,11,5
76,53,81,"##############
#         ####
# #  # ####  #
#        .$. #
#    ##$ ###+#
# #   # ####.#
#   ##   #  .#
#  #    $ # ##
# ## #  $ $  #
#  ####   # ##
##############",14,11,5
76,61,84,"##############
#         ####
# #  # ####  #
#         $..#
#    ##$ ###.#
# #   # ####.#
#   ##   #  .#
#  #    $ # ##
# ## #  $ $ @#
#  ####   # ##
##############",14,11,5
77,0,6,"###########
#@        #
#### # ## #
## #   ## #
#   ###   #
#       $ #
#   .     #
###########",11,8,1
77,1,11,"###########
#         #
#### # ## #
## #   ## #
# @ ### ..#
#  $  $   #
#         #
###########",11,8,2
77,4,12,"###########
#         #
#### # ## #
## #   ## #
# @ ### ..#
# $   $   #
#         #
###########",11,8,2
77,5,13,"###########
#         #
#### # ##.#
## #   ## #
# @ ### . #
#  $  $   #
#         #
###########",11,8,2
77,7,14,"###########
#         #
#### # ## #
## #   ## #
# @ ### ..#
# $ $     #
#         #
###########",11,8,2
77,9,15,"###########
#         #
#### # ## #
## #   ## #
# @ ### ..#
# $ $  $. #
#         #
###########",11,8,3
77,12,16,"###########
#         #
#### # ## #
## #   ## #
# @ ### ..#
# $ $ $ . #
#         #
###########",11,8,3
77,19,19,"###########
#        .#
#### # ## #
## #   ## #
#   ### . #
# $ $@$   #
#      .  #
###########",11,8,3
77,21,25,"###########
#        .#
#### # ## #
## #   ## #
#   ### . #
# $.$@$$  #
#      .  #
###########",11,8,4
77,23,27,"###########
#        .#
#### # ## #
## #   ## #
#   ### . #
# $ $+$$  #
#      .  #
###########",11,8,4
77,25,32,"###########
#        .#
#### # ## #
## #   ## #
#   ### ..#
# $ $ $$  #
#      . @#
###########",11,8,4
77,28,33,"###########
#        .#
#### # ## #
## #   ## #
#   ### ..#
# $ $ $$  #
#       .@#
###########",11,8,4
77,29,34,"###########
#        .#
#### # ## #
## #   ## #
#   ### ..#
# $ $ $$  #
#        +#
###########",11,8,4
77,35,35,"###########
#        .#
#### # ## #
## # @ ## #
#   ### ..#
# $ $ $$$.#
#        .#
###########",11,8,5
77,36,37,"###########
#        .#
#### # ##.#
## #   ## #
#   ###@ .#
# $ $ $$  #
#        .#
###########",11,8,4
77,44,38,"###########
#        .#
####@# ##.#
## #   ##.#
#   ###   #
# $ $ $$  #
#        .#
###########",11,8,4
77,57,39,"###########
#        .#
#### # ##.#
##@#   ## #
# $ ### ..#
#   $ $$$ #
#        .#
###########",11,8,5
78,0,10,"###########
###   #####
###   #   #
#     #   #
##### #   #
#       # #
#   # #   #
###$   ####
##  ### # #
#       . #
## ## # ###
#    #   ##
## #### @ #
###########",11,14,1
78,2,15,"###########
###   #####
###   #   #
#     #   #
#####$#   #
#       # #
#   #.#   #
### $  ####
##  ### # #
#       . #
## ##@# ###
#    #   ##
## ####   #
###########",11,14,2
78,7,20,"###########
###   #####
###   #   #
#     #   #
##### #   #
#       # #
# $ #.#   #
### $@ ####
##  ### # #
#       . #
## ## # ###
#    #   ##
## ####   #
###########",11,14,2
78,10,22,"###########
###   #####
###   #   #
#     #   #
#####$#   #
#       # #
#   # #  @#
###$$ .####
##  ### # #
#     . . #
## ## # ###
#    #   ##
## ####   #
###########",11,14,3
78,11,30,"###########
###   #####
###  .#   #
#     #   #
#####$#   #
#   $   # #
#   # #  @#
###$$ .####
##  ### # #
#     . . #
## ## # ###
#    #   ##
## ####   #
###########",11,14,4
78,15,36,"###########
###   #####
### $.#   #
#     #   #
#####$#   #
#   $   # #
#   # #  @#
###$$..####
##  ### # #
#     . . #
## ## # ###
#    #   ##
## ####   #
###########",11,14,5
78,17,40,"###########
###   #####
### $ #   #
#     #   #
#####$#   #
#   $   # #
#   #.#  @#
###$$..####
##  ### # #
#     . . #
## ## # ###
#    #   ##
## ####   #
###########",11,14,5
78,44,41,"###########
###   #####
### $ #   #
# .$  #   #
#####$#   #
#   $   # #
#   #.#@  #
###$$..####
##  ### # #
#     . . #
## ## # ###
#    #   ##
## ####   #
###########",11,14,6
78,52,42,"###########
###   #####
### $ #   #
# .$  #   #
#####$#@  #
#   $   # #
#   #.#   #
###$$..####
##  ### # #
#     .  .#
## ## # ###
#    #   ##
## ####   #
###########",11,14,6
78,53,43,"###########
###   #####
### $ #   #
# .$  #   #
#####$#@  #
#   $   # #
#  $#.#   #
### $..####
##  ### # #
#     .  .#
## ## # ###
#    #   ##
## ####   #
###########",11,14,6
78,59,44,"###########
###   #####
### $ #   #
# .$  #   #
#####$#@  #
#    $  # #
#  $#.#   #
### $..####
##  ### # #
#     .  .#
## ## # ###
#    #   ##
## ####   #
###########",11,14,6
79,0,7,"##############
###    # ## ##
##   #$      #
#      # ## ##
## #      # ##
#     ###    #
## #.#### # ##
## #   #### ##
#   #   #    #
## ###    # ##
#  #   ## #  #
#  # # #  ##@#
#  #    ###  #
##############",14,14,1
79,1,14,"##############
###    # ## ##
##   # @ $   #
#      # ## ##
## #      # ##
#     ###    #
## # #### # ##
## #   #### ##
# . #   #    #
## ###    # ##
#  #   ## #  #
#  # # #  ## #
#  #    ###  #
##############",14,14,1
79,2,16,"##############
###    # ## ##
##  $#       #
#      # ## ##
## #      #$##
#     ###    #
## # #### # ##
## #   ####@##
#   #   #   .#
## ###    # ##
# .#   ## #  #
#  # # #  ## #
#  #    ###  #
##############",14,14,2
79,3,23,"##############
###    # ## ##
##   #$  $ . #
# .    # ## ##
## #$     # ##
#  .  ### $  #
## #.#### # ##
## #   #### ##
#   #   #    #
## ###    # ##
#  #   ## #  #
#  # # #  ##@#
#  #    ###  #
##############",14,14,4
79,4,29,"##############
###    # ## ##
##   #$  $ . #
# .    # ## ##
## #$     # ##
#     ### $  #
## #.#### # ##
## #   #### ##
#   #   #    #
## ###    # ##
# .#   ## #  #
#  # # #  ##@#
#  #    ###  #
##############",14,14,4
79,6,30,"##############
###    # ## ##
##   #$  $ . #
# .    # ## ##
## #      # ##
#     ###    #
## # #### # ##
## #   #### ##
#   #   #    #
## ###    #$##
# .#   ## #  #
#  # # #  ##@#
#  #    ###  #
##############",14,14,3
79,7,34,"##############
###    # ## ##
##   #$  $ . #
# .    #$## ##
## #   .  # ##
#     ###    #
## # #### # ##
## #   #### ##
#   #   #    #
## ###    #$##
# .#   ## #  #
#  # # #  ##@#
#  #    ###  #
##############",14,14,4
79,9,36,"##############
###    # ## ##
##   #$  $ . #
# .    #$## ##
##*#   .  # ##
#     ###    #
## # #### # ##
## #   #### ##
#   #   #    #
## ###    #$##
# .#   ## #  #
#  # # #  ##@#
#  #    ###  #
##############",14,14,5
79,10,37,"##############
###    # ## ##
##   #$  $ . #
# .    #$## ##
##*#.  .  # ##
#   $ ###    #
## # #### # ##
## #   #### ##
#   #   #    #
## ###    #$##
# .#   ## #  #
#  # # #  ##@#
#  #    ###  #
##############",14,14,6
79,11,39,"##############
###    # ## ##
##   #$  $ . #
# .    #$## ##
##.#   .  # ##
#   $ ###    #
## # #### # ##
## #   #### ##
#   #   #    #
## ###    #$##
# .#   ## #  #
#  # # #  ##@#
#  #    ###  #
##############",14,14,5
79,14,42,"##############
###    # ## ##
##   #$  $ . #
# ..   #$## ##
##.# $ .  # ##
#   $ ###    #
## # #### # ##
## #   #### ##
#   #   #    #
## ###    #$##
# .#   ## #  #
#  # # #  ##@#
#  #    ###  #
##############",14,14,6
79,16,45,"##############
###    # ## ##
##   #$  $ . #
# .    #$## ##
##*#      # ##
#   $ ###    #
## #.#### # ##
##.#   #### ##
#   #   #    #
## ###    #$##
# .#   ## #  #
#  # # #  ##@#
#  #    ###  #
##############",14,14,6
79,21,46,"##############
###    # ## ##
## $ #$  $ . #
# .    #$## ##
##.#      # ##
#   $ ###    #
## #.#### # ##
##.#   #### ##
#   #   #    #
## ###    #$##
# .#   ## #  #
#  # # #  ## #
#  #    ###@ #
##############",14,14,6
79,29,54,"##############
###    # ## ##
## $ #$  $ . #
# .    #$## ##
##.# $    # ##
#   $ ###    #
## #.#### # ##
##.#   #### ##
#   #   #    #
##.###    #$##
# .#   ## #  #
#  # # #  ## #
#  #    ###@ #
##############",14,14,7
79,41,55,"##############
###    # ## ##
##  $#$  $ . #
#      #$## ##
## # $    # ##
#     ###    #
## #.#### # ##
##.#   #### ##
# . #   #    #
##.###    #$##
# .#   ## #@ #
#  # # #  ## #
#  #    ###  #
##############",14,14,6
79,43,58,"##############
###    # ## ##
##  $#$  $ . #
#      #$## ##
## #$$    # ##
# .   ###    #
## #.#### # ##
##.#   #### ##
# . #   #    #
##.###    #$##
# .#   ## #@ #
#  # # #  ## #
#  #    ###  #
##############",14,14,7
79,44,59,"##############
###    # ## ##
##  $#$  $  .#
#      #$## ##
## #$$    # ##
# .   ###    #
## #.#### # ##
##.#   #### ##
# . #   #    #
##.###    #$##
# .#   ## #@ #
#  # # #  ## #
#  #    ###  #
##############",14,14,7
79,48,61,"##############
###    # ## ##
##  $#$  $  .#
#  $   #$## ##
## # $    # ##
# .   ###    #
##.# #### # ##
##.#   #### ##
# . #   #    #
##.###    #$##
# .#   ## #@ #
#  # # #  ## #
#  #    ###  #
##############",14,14,7
79,64,68,"##############
###    # ## ##
##  $#$  $ . #
#      #$## ##
## #$$    # ##
# .   ###    #
## # #### # ##
##.#   #### ##
# . #   #    #
## ###    #$##
# .#   ## #  #
# .# # #  ## #
# .#    ###@ #
##############",14,14,7
80,0,8,"##############
# ##   ###   #
# ## # # ### #
#      @ ### #
## ####   $  #
#     # #  # #
## #     .   #
##############",14,8,1
80,1,10,"##############
# ##   ###   #
# ##@# # ### #
#        ### #
## ####  $   #
#     # #  # #
## #        .#
##############",14,8,1
80,2,12,"##############
# ##   ###   #
# ##@# # ### #
#    .   ### #
## ####  $   #
#     #$#  # #
## #        .#
##############",14,8,2
